2023-5-23,17:50:35,31.25976563,48,95
2023-5-23,17:50:36,30.9375,55,95
2023-5-23,17:50:38,31.25976563,161,94
2023-5-23,17:50:39,31.25976563,51,94
2023-5-23,17:50:41,31.25976563,56,94
2023-5-23,17:50:42,31.25976563,56,94
2023-5-23,17:50:43,31.25976563,91,94
2023-5-23,17:50:45,31.25976563,64,94
2023-5-23,17:50:47,31.25976563,37,94
2023-5-23,17:50:56,30.9375,35,95
2023-5-23,17:51:4,31.58203125,32,94
2023-5-23,17:51:5,31.25976563,58,94
2023-5-23,17:51:7,31.25976563,46,94
2023-5-23,17:51:9,30.9375,42,95
2023-5-23,17:51:11,31.25976563,59,94
2023-5-23,17:51:12,31.25976563,75,94
2023-5-23,17:51:14,31.25976563,129,95
2023-5-23,17:51:15,31.25976563,129,95
2023-5-23,17:51:16,31.25976563,81,95
2023-5-23,17:51:23,31.25976563,53,95
2023-5-23,17:51:32,31.58203125,64,95
2023-5-23,17:51:33,31.25976563,100,94
2023-5-23,17:51:34,31.25976563,100,94
2023-5-23,17:51:35,31.58203125,148,94
2023-5-23,17:51:36,31.58203125,148,94
2023-5-23,17:51:37,31.58203125,105,94
2023-5-23,17:51:38,31.25976563,62,94
2023-5-23,17:51:39,31.25976563,62,94
2023-5-23,17:51:40,31.25976563,102,94
2023-5-23,17:51:41,31.58203125,45,94
2023-5-23,17:51:42,31.58203125,45,94
2023-5-23,17:51:43,31.58203125,88,94
2023-5-23,17:51:44,31.58203125,66,94
2023-5-23,17:51:45,31.58203125,66,94
